,material_id,nsites,nelements,chemsys,band_gap,spacegroup.crystal_system,spacegroup.number,spacegroup.point_group
22297,mp-3694,48,3,Nd-P-S,2.2595,tetragonal,142,4/mmm
22298,mp-3907,5,3,Er-Ir-Si,0.0,tetragonal,139,4/mmm
22299,mp-3958,5,3,Er-Os-Si,0.0,tetragonal,139,4/mmm
22300,mp-3975,40,3,F-K-Ta,5.6083,monoclinic,14,2/m
22301,mp-4050,5,3,As-Eu-Ru,0.0,tetragonal,139,4/mmm
22302,mp-40674,42,4,F-O-Sr-V,4.0003,hexagonal,176,6/m
22303,mp-435,4,2,Sn-Th,0.0,cubic,221,m-3m
22304,mp-4393,104,3,Cs-O-U,1.5343,orthorhombic,60,mmm
22305,mp-4458,5,3,Mn-Si-Th,0.0,tetragonal,139,4/mmm
22306,mp-4562,5,3,Ge-La-Rh,0.0,tetragonal,139,4/mmm
22307,mp-467,7,2,N-Th,1.6680000000000001,trigonal,166,-3m
22308,mp-4861,5,3,As-Cu-Sr,0.0,tetragonal,139,4/mmm
22309,mp-504787,30,2,F-Np,0.0,monoclinic,15,2/m
22310,mp-504852,40,4,Cs-In-Na-O,2.0654000000000003,monoclinic,14,2/m
22311,mp-505102,46,4,Mo-Na-O-P,1.7444999999999997,triclinic,2,-1
22312,mp-505142,10,3,Np-Pt-Si,0.0,tetragonal,129,4/mmm
22313,mp-505484,24,3,Ge-Pr-Pt,0.0,orthorhombic,59,mmm
22314,mp-505517,11,3,Ba-Nb-O,0.0,tetragonal,123,4/mmm
22315,mp-505540,12,3,As-Rh-Ti,0.0,orthorhombic,62,mmm
22316,mp-505686,24,2,Gd-H,0.0371999999999999,trigonal,165,-3m
22317,mp-5073,45,3,N-O-Rb,3.2427,trigonal,144,3
22318,mp-5078,12,3,F-Sr-Zn,5.0628,tetragonal,88,4/m
22319,mp-510400,4,2,Gd-Ir,0.0,cubic,221,m-3m
22320,mp-510727,24,4,F-In-O-Te,3.2409999999999997,monoclinic,14,2/m
22321,mp-5142,32,3,Ir-Sn-Te,0.3959999999999999,trigonal,148,-3
22322,mp-541684,48,3,Al-K-P,0.6989999999999998,triclinic,2,-1
22323,mp-541849,18,3,Al-B-Ru,0.0,tetragonal,123,4/mmm
22324,mp-541859,32,3,C-Os-Tb,0.0,hexagonal,189,-6m2
22325,mp-541947,60,4,P-Rb-Se-Th,1.3674,triclinic,1,1
22326,mp-542013,42,3,Rb-Se-Zr,1.4612000000000003,monoclinic,15,2/m
22327,mp-542171,12,3,Ge-Ho-Ni,0.0,orthorhombic,62,mmm
22328,mp-542596,52,3,Hg-S-Sb,1.1324999999999994,monoclinic,15,2/m
22329,mp-542681,24,3,Ag-In-Na,0.0,cubic,227,m-3m
22330,mp-542953,18,3,Ca-Ni-Zn,0.0,hexagonal,191,6/mmm
22331,mp-545399,9,4,I-Na-Ni-O,1.7055999999999998,trigonal,149,32
22332,mp-545522,10,3,Bi-Co-O,0.0,tetragonal,99,4mm
22333,mp-550514,10,4,La-N-O-Ta,0.6997000000000009,monoclinic,12,2/m
22334,mp-550622,9,3,Cd-O-V,2.6851000000000003,monoclinic,12,2/m
22335,mp-552191,10,4,Ba-Bi-O-Tb,1.8275000000000001,monoclinic,12,2/m
22336,mp-554750,58,4,Mo-O-Rb-U,2.3604,monoclinic,15,2/m
22337,mp-554808,78,4,Cl-H-O-Sn,3.1145,monoclinic,14,2/m
22338,mp-554821,52,3,I-O-Tb,3.4104,monoclinic,14,2/m
22339,mp-554854,44,4,Cs-Lu-O-P,5.1874,monoclinic,14,2/m
22340,mp-554996,110,3,B-K-O,5.3537,monoclinic,15,2/m
22341,mp-555207,32,4,B-F-N-O,3.0021999999999998,monoclinic,14,2/m
22342,mp-555399,38,4,Fe-O-P-Sr,0.0,orthorhombic,74,mmm
22343,mp-555408,60,4,F-I-S-Sb,2.0004,orthorhombic,19,222
22344,mp-555534,48,4,K-Mn-Mo-O,3.0885,trigonal,147,-3
22345,mp-555933,24,4,Na-O-P-Pb,4.3692,triclinic,2,-1
22346,mp-556103,84,3,Cs-F-Ga,5.8609,hexagonal,185,6mm
22347,mp-556259,30,4,Ba-Eu-O-Ru,0.022600000000000176,hexagonal,194,6/mmm
22348,mp-556507,28,4,Br-Fe-O-Sr,1.3007999999999997,tetragonal,129,4/mmm
22349,mp-556517,20,3,K-O-Pb,1.9848999999999999,triclinic,2,-1
22350,mp-556938,145,5,I-O-Pr-Se-Ti,0.17910000000000004,cubic,225,m-3m
22351,mp-557132,48,3,F-O-Os,0.6016,monoclinic,14,2/m
22352,mp-557183,10,4,K-Na-O-Zn,1.7792,monoclinic,15,2/m
22353,mp-557584,34,4,Ba-Ge-K-O,3.2426,monoclinic,5,2
22354,mp-5577,5,3,Ce-Ge-Rh,0.0,tetragonal,139,4/mmm
22355,mp-557871,14,4,As-Cu-O-Pb,1.8147000000000002,triclinic,2,-1
22356,mp-557912,9,3,Cs-F-Mn,3.4023000000000003,cubic,225,m-3m
22357,mp-558075,120,4,K-Mo-O-U,0.0,monoclinic,14,2/m
22358,mp-558195,24,5,B-Ba-Cl-Ho-O,4.0845,monoclinic,11,2/m
22359,mp-558592,84,3,Br-O-Sb,2.6389,triclinic,2,-1
22360,mp-558805,48,4,B-Na-Nd-O,3.7653000000000003,monoclinic,14,2/m
22361,mp-559019,56,4,Br-N-Nd-S,1.2843,orthorhombic,62,mmm
22362,mp-559141,81,4,Ba-Cl-Cu-F,0.02070000000000005,hexagonal,189,-6m2
22363,mp-559186,28,4,B-Ba-Bi-O,3.5620999999999996,orthorhombic,62,mmm
22364,mp-559783,56,4,B-Na-O-P,5.167400000000001,monoclinic,15,2/m
22365,mp-559808,32,3,Cs-O-P,3.5737000000000005,orthorhombic,62,mmm
22366,mp-560146,102,5,Ba-O-Pt-Y-Zn,2.2816,tetragonal,87,4/m
22367,mp-560324,42,5,Cl-Hg-O-Rb-S,2.3627000000000002,monoclinic,4,2
22368,mp-560366,112,2,F-Xe,2.7851,monoclinic,14,2/m
22369,mp-560884,40,4,Cl-O-S-Ta,2.8496,orthorhombic,62,mmm
22370,mp-560950,28,4,K-Na-O-Tl,1.6095,monoclinic,14,2/m
22371,mp-561005,31,4,Bi-O-P-Sr,3.5295000000000005,triclinic,2,-1
22372,mp-561130,56,3,Ga-Na-S,2.6127,monoclinic,14,2/m
22373,mp-561222,38,5,Br-Hg-K-N-O,1.9283000000000001,orthorhombic,58,mmm
22374,mp-561520,48,4,B-Cl-Cr-O,2.7083,cubic,219,-43m
22375,mp-561827,10,3,Cs-F-Tl,3.4382,tetragonal,139,4/mmm
22376,mp-561998,52,5,Cl-Co-O-Se-Sr,2.1780999999999997,monoclinic,14,2/m
22377,mp-562762,52,5,Ba-Cl-Co-O-Se,1.4963000000000002,orthorhombic,58,mmm
22378,mp-567515,13,4,Br-Hg-Pd-Rb,1.5168000000000001,monoclinic,12,2/m
22379,mp-567998,16,2,Cl-I,1.8618999999999999,monoclinic,14,2/m
22380,mp-568681,26,3,B-Mg-Pt,0.0,cubic,227,m-3m
22381,mp-568694,27,3,Br-Na-U,0.0,trigonal,164,-3m
22382,mp-568793,39,2,Ca-Ga,0.0,orthorhombic,44,mm2
22383,mp-568895,6,3,Au-Ba-Sb,0.08950000000000014,hexagonal,194,6/mmm
22384,mp-569126,20,4,Ag-Bi-P-Se,1.3564999999999996,trigonal,148,-3
22385,mp-569689,4,3,Eu-I-P,0.0,trigonal,166,-3m
22386,mp-569751,128,5,Al-C-Cl-H-P,5.4006,monoclinic,14,2/m
22387,mp-569819,20,2,Os-Th,0.0,hexagonal,186,6mm
22388,mp-569823,4,3,Ag-In-Y,0.0,cubic,225,m-3m
22389,mp-569855,48,2,Cl-Mo,0.0,orthorhombic,62,mmm
22390,mp-570412,5,3,Ni-P-Yb,0.0,tetragonal,139,4/mmm
22391,mp-571216,9,3,Al-Ge-Sr,0.0,monoclinic,12,2/m
22392,mp-571331,17,3,Ga-Pd-Tb,0.0,cubic,229,m-3m
22393,mp-572526,20,4,Br-F-O-Sb,1.9974000000000003,monoclinic,13,2/m
22394,mp-572805,68,3,Cs-I-O,2.9267000000000003,monoclinic,14,2/m
22395,mp-573096,38,4,C-Cs-O-U,2.1618,monoclinic,15,2/m
22396,mp-573631,80,2,As-Cs,1.5702999999999998,orthorhombic,61,mmm
22397,mp-5739,5,3,N-S-U,0.0,trigonal,164,-3m
22398,mp-578,9,2,Ag-Ga,0.0,hexagonal,189,-6m2
22399,mp-579536,12,4,Cl-Cs-Cu-I,2.0373000000000006,monoclinic,11,2/m
22400,mp-580236,2,2,Cd-Eu,0.0,cubic,221,m-3m
22401,mp-581716,14,3,Au-In-Sr,0.0,orthorhombic,59,mmm
22402,mp-582389,10,3,B-Eu-Os,0.0,monoclinic,5,2
22403,mp-583740,22,2,P-Zr,0.0,monoclinic,12,2/m
22404,mp-5874,12,3,Ag-Te-Tl,0.7222,orthorhombic,62,mmm
22405,mp-601867,36,3,Ba-P-Sn,0.8691999999999998,monoclinic,14,2/m
22406,mp-6019,20,4,Nb-O-Sr-Y,3.1996,monoclinic,14,2/m
22407,mp-606102,8,3,Ce-In-Ru,0.0,monoclinic,12,2/m
22408,mp-6101,39,4,Ba-Nb-O-Si,2.2806,hexagonal,189,-6m2
22409,mp-612861,10,3,La-Re-Si,0.0,orthorhombic,74,mmm
22410,mp-6145,10,4,Ba-Lu-O-Ru,0.07160000000000011,cubic,225,m-3m
22411,mp-616023,34,3,Cs-F-Fe,3.5092000000000003,orthorhombic,64,mmm
22412,mp-616327,28,3,I-In-Te,1.1366999999999998,orthorhombic,62,mmm
22413,mp-617632,24,4,Ag-Ge-La-S,0.044500000000000206,hexagonal,173,6
22414,mp-6200,10,4,Ba-Nd-O-Ru,0.16599999999999993,monoclinic,12,2/m
22415,mp-623043,9,3,Gd-In-Rh,0.0,hexagonal,189,-6m2
22416,mp-623590,44,4,O-Rb-Se-V,2.0138999999999996,orthorhombic,62,mmm
22417,mp-624186,46,4,B-Br-C-La,0.0,orthorhombic,59,mmm
22418,mp-624492,11,3,Fe-Ge-Li,0.0,trigonal,166,-3m
22419,mp-6272,44,4,Eu-Na-O-P,0.0,monoclinic,14,2/m
22420,mp-628804,36,4,Eu-K-Se-Si,0.3525999999999998,monoclinic,14,2/m
22421,mp-634446,28,4,Al-Cs-H-N,2.7805,tetragonal,85,4/m
22422,mp-634657,6,3,H-Na-S,3.1637999999999997,monoclinic,11,2/m
22423,mp-636565,7,3,In-Ir-Yb,0.0,tetragonal,123,4/mmm
22424,mp-639690,6,2,Pu-S,0.0,tetragonal,129,4/mmm
22425,mp-640089,36,2,Cd-Ce,0.0,cubic,221,m-3m
22426,mp-6402,16,4,Ge-Na-O-Zn,2.6363999999999996,monoclinic,7,m
22427,mp-640563,48,3,Cl-O-U,0.0,orthorhombic,55,mmm
22428,mp-643010,14,3,Cs-H-Pt,3.2857000000000003,tetragonal,136,4/mmm
22429,mp-645425,40,3,C-I-Pr,0.0,triclinic,2,-1
22430,mp-645695,40,3,La-Lu-Se,0.484,orthorhombic,58,mmm
22431,mp-646116,52,5,Br-C-Mg-Na-O,3.8627000000000002,cubic,227,m-3m
22432,mp-6481,28,4,Na-O-Si-Zn,3.9475,monoclinic,4,2
22433,mp-651358,40,3,Ba-Cl-Er,4.9204,monoclinic,14,2/m
22434,mp-6539,64,4,O-P-Rb-Ti,3.0591,orthorhombic,33,mm2
22435,mp-654139,34,3,Nd-O-Ti,3.1495,monoclinic,15,2/m
22436,mp-662535,32,3,O-Pb-Se,3.1399,monoclinic,14,2/m
22437,mp-6655,24,4,Be-O-Si-Y,5.1691,tetragonal,113,-42m
22438,mp-6661,28,4,Ba-O-Si-Ti,3.0661000000000005,hexagonal,188,-6m2
22439,mp-667283,96,4,Cl-O-Re-Sr,2.338,orthorhombic,62,mmm
22440,mp-667288,152,4,K-O-P-Pb,5.1026,orthorhombic,61,mmm
22441,mp-669311,34,2,In-Te,0.8148999999999997,trigonal,155,32
22442,mp-669318,32,4,Cl-Eu-O-Si,0.8147000000000002,monoclinic,15,2/m
22443,mp-669458,28,3,Bi-Cs-I,2.3629,monoclinic,15,2/m
22444,mp-672273,32,3,Al-Bi-Cl,3.7417000000000002,monoclinic,14,2/m
22445,mp-672299,9,3,In-Ni-Y,0.0,hexagonal,189,-6m2
22446,mp-674,4,2,La-Pd,0.0,cubic,221,m-3m
22447,mp-6748,48,4,Cs-O-Si-Ti,3.5176000000000003,monoclinic,9,m
22448,mp-6760,47,4,B-La-Na-O,4.015200000000001,hexagonal,189,-6m2
22449,mp-6785,44,4,F-K-O-U,2.7237,tetragonal,88,4/m
22450,mp-6844,96,5,K-Li-O-Si-Sn,4.435700000000001,hexagonal,192,6/mmm
22451,mp-6956,5,3,Fe-La-P,0.0,tetragonal,139,4/mmm
22452,mp-697540,20,5,Ge-H-K-N-O,3.4549000000000003,triclinic,2,-1
22453,mp-703476,58,4,H-N-O-P,4.7241,monoclinic,15,2/m
22454,mp-706243,100,5,Al-H-N-O-Si,4.4184,monoclinic,4,2
22455,mp-707195,48,4,H-K-O-Si,4.7723,orthorhombic,64,mmm
22456,mp-707453,96,5,H-K-Na-O-P,4.639799999999999,orthorhombic,33,mm2
22457,mp-720642,60,4,B-H-Na-O,5.3518,monoclinic,15,2/m
22458,mp-7226,8,2,Ni-V,0.0,cubic,223,m-3m
22459,mp-7249,15,4,Ba-Nb-O-Zn,2.7269,trigonal,164,-3m
22460,mp-735523,26,6,Fe-H-O-P-Pb-S,2.0555000000000003,trigonal,160,3m
22461,mp-735715,52,3,O-V-Yb,0.8978999999999995,monoclinic,14,2/m
22462,mp-7365,5,3,Au-Si-Sr,0.0,tetragonal,139,4/mmm
22463,mp-7386,12,3,Ag-F-Na,1.4238,tetragonal,140,4/mmm
22464,mp-745159,24,4,H-Mo-O-P,3.2283999999999997,monoclinic,11,2/m
22465,mp-776,2,2,Cd-La,0.0,cubic,221,m-3m
22466,mp-778977,68,4,As-Ca-F-H,4.8619,monoclinic,14,2/m
22467,mp-7881,5,3,Cd-Ge-Sr,0.0,tetragonal,139,4/mmm
22468,mp-7914,4,3,Na-O-Sc,3.9929,trigonal,166,-3m
22469,mp-7941,13,3,Li-O-Te,2.9644,trigonal,148,-3
22470,mp-819,6,2,Cr-Hf,0.0,cubic,227,m-3m
22471,mp-8546,20,2,B-Sm,0.0,tetragonal,127,4/mmm
22472,mp-862754,20,3,B-Pr-S,2.4637000000000002,orthorhombic,33,mm2
22473,mp-862763,13,3,Al-Cu-Pr,0.0,tetragonal,139,4/mmm
22474,mp-864603,12,2,H-Yb,2.8872,orthorhombic,62,mmm
22475,mp-865185,5,3,As-Be-Mg,0.6105999999999998,trigonal,164,-3m
22476,mp-865423,24,3,B-U-W,0.0,orthorhombic,55,mmm
22477,mp-865864,13,3,Al-Cu-Tm,0.0,tetragonal,139,4/mmm
22478,mp-865902,24,3,B-Os-Yb,0.0,orthorhombic,55,mmm
22479,mp-866648,28,3,As-La-Zn,0.1911000000000005,orthorhombic,62,mmm
22480,mp-8808,20,3,Er-Ru-Si,0.0,orthorhombic,72,mmm
22481,mp-8809,18,4,Ba-La-O-Pt,2.6407999999999996,tetragonal,127,4/mmm
22482,mp-9033,5,3,Np-Os-Si,0.0,tetragonal,139,4/mmm
22483,mp-9143,8,3,F-Li-P,7.63,trigonal,148,-3
22484,mp-9198,9,3,Fe-P-Si,1.0972000000000008,triclinic,1,1
22485,mp-9201,13,3,Au-Ge-K,0.0,trigonal,166,-3m
22486,mp-9241,4,3,C-Co-Ho,0.0,orthorhombic,38,mm2
22487,mp-928,6,2,Ho-Ir,0.0,cubic,227,m-3m
22488,mp-9307,5,3,Ba-N-Zn,0.6713,tetragonal,139,4/mmm
22489,mp-9366,4,3,Ho-Rb-S,2.3676999999999997,trigonal,166,-3m
22490,mp-9436,18,3,Hf-La-Sb,0.0,hexagonal,193,6/mmm
22491,mp-964,7,2,Cr-S,0.0,monoclinic,12,2/m
22492,mp-971,3,2,K-O,1.722,cubic,225,m-3m
22493,mp-972380,22,3,B-Re-Tb,0.0,orthorhombic,63,mmm
22494,mp-974769,5,3,Eu-Ge-Ni,0.0,tetragonal,107,4mm
22495,mp-977,4,2,In-Lu,0.0,cubic,221,m-3m
22496,mp-980205,24,3,B-Os-Y,0.0,orthorhombic,55,mmm
22497,mp-985831,3,2,Hf-Se,0.5549,trigonal,164,-3m
22498,mp-999265,4,3,Rb-S-Y,2.3385999999999996,trigonal,166,-3m
22499,mp-999447,4,3,Na-Sm-Te,1.2191999999999998,trigonal,166,-3m
22500,mp-10014,3,2,S-Ta,0.0,trigonal,160,3m
22501,mp-1017531,4,2,Pt-V,0.0,orthorhombic,51,mmm
22502,mp-1019544,10,3,Ba-O-Zr,3.1176999999999997,tetragonal,140,4/mmm
22503,mp-1019559,36,3,B-Ca-O,4.68,monoclinic,14,2/m
22504,mp-1020160,152,4,B-Na-O-Zn,4.222099999999999,orthorhombic,61,mmm
22505,mp-1020163,64,5,Al-Li-Na-O-Si,4.496600000000001,orthorhombic,64,mmm
22506,mp-1020180,56,5,Mg-Na-O-P-Sr,5.004,monoclinic,14,2/m
22507,mp-1020725,82,4,B-Li-O-Sr,4.684900000000001,monoclinic,14,2/m
22508,mp-10348,20,4,B-La-O-Sc,4.1792,trigonal,155,32
22509,mp-10500,16,3,Ho-Ni-Sb,0.0,tetragonal,140,4/mmm
22510,mp-10510,16,5,Al-B-Ba-F-O,6.0489,hexagonal,176,6/m
22511,mp-1056857,1,1,N,0.0,cubic,225,m-3m
22512,mp-1061298,2,1,N,0.0,hexagonal,194,6/mmm
22513,mp-1065846,4,2,Br-Zr,0.006600000000000605,monoclinic,12,2/m
22514,mp-1066989,2,1,H,6.4533000000000005,orthorhombic,65,mmm
22515,mp-10695,2,2,S-Zn,2.3504000000000005,cubic,216,-43m
22516,mp-1070400,5,3,As-Ba-Ni,0.0,monoclinic,12,2/m
22517,mp-1071541,6,2,Br-Yb,4.8283000000000005,tetragonal,136,4/mmm
22518,mp-1077297,6,2,Ir-Zr,0.0,tetragonal,140,4/mmm
22519,mp-1077953,7,3,As-Eu-O,0.0,tetragonal,139,4/mmm
22520,mp-1078274,10,3,Ca-Ge-Sn,0.0,tetragonal,127,4/mmm
22521,mp-1078703,8,3,As-Na-Zn,0.0,trigonal,166,-3m
22522,mp-1078762,8,3,Cu-Rb-Se,0.0,tetragonal,123,4/mmm
22523,mp-1079244,8,2,Eu-Ga,0.0,triclinic,2,-1
22524,mp-1079334,10,3,O-Sr-Tc,0.0,orthorhombic,74,mmm
22525,mp-10795,20,3,S-Ta-Tl,0.6057000000000001,orthorhombic,62,mmm
22526,mp-1095627,12,3,B-Th-V,0.0,orthorhombic,65,mmm
22527,mp-1096840,2,1,Ba,0.0,orthorhombic,63,mmm
22528,mp-1096977,1,1,H,0.0,tetragonal,123,4/mmm
22529,mp-1103217,12,3,As-Ho-Se,0.21340000000000003,orthorhombic,62,mmm
22530,mp-1103457,11,4,Cu-Eu-P-Zn,0.0,trigonal,164,-3m
22531,mp-1103947,14,2,H-La,0.0,tetragonal,109,4mm
22532,mp-1105189,16,4,Ag-Cu-P-S,1.0718000000000005,orthorhombic,31,mm2
22533,mp-1105272,20,4,O-Sr-W-Zn,3.5309,monoclinic,14,2/m
22534,mp-1105587,20,3,Au-Bi-Ce,0.0,cubic,220,-43m
22535,mp-1105618,18,5,B-Be-F-K-O,6.0249,trigonal,167,-3m
22536,mp-11131,15,4,Ge-Hg-K-S,2.0282,monoclinic,5,2
22537,mp-11190,9,2,Si-V,0.0,hexagonal,181,622
22538,mp-11419,3,2,Ga-Th,0.0,hexagonal,191,6/mmm
22539,mp-11644,6,2,Ca-Li,0.0,cubic,227,m-3m
22540,mp-1174,2,2,Mg-Sc,0.0,cubic,221,m-3m
22541,mp-1179023,16,3,Sb-Sr-Zn,0.0,orthorhombic,62,mmm
22542,mp-1181188,8,1,H,9.7306,orthorhombic,19,222
22543,mp-1181265,16,1,H,1.5177999999999998,orthorhombic,62,mmm
22544,mp-1181498,16,3,Au-Dy-Sb,0.0,tetragonal,140,4/mmm
22545,mp-1188115,18,3,Br-Cs-Zn,3.6631,tetragonal,140,4/mmm
22546,mp-1188121,16,4,Cs-H-O-P,5.1395,monoclinic,4,2
22547,mp-1188506,16,2,Ir-La,0.0,orthorhombic,62,mmm
22548,mp-1188637,16,3,Br-Te-Tl,0.45759999999999934,tetragonal,140,4/mmm
22549,mp-1188652,16,3,Ag-Se-Tm,1.7247999999999997,orthorhombic,19,222
22550,mp-1189056,16,4,Cu-Ge-Mg-S,0.7996999999999996,orthorhombic,31,mm2
22551,mp-1189125,20,2,Lu-Se,1.3600999999999999,orthorhombic,70,mmm
22552,mp-1189131,16,3,Bi-Ho-Ni,0.0,tetragonal,140,4/mmm
22553,mp-1189144,18,3,Ni-Si-Zr,0.0,orthorhombic,64,mmm
22554,mp-1189287,17,3,Er-Ge-Os,0.0,cubic,229,m-3m
22555,mp-1189505,16,1,N,0.2737000000000003,orthorhombic,53,mmm
22556,mp-1189731,20,3,Br-O-P,3.2974,orthorhombic,33,mm2
22557,mp-1189759,20,2,Ir-Pr,0.0,hexagonal,186,6mm
22558,mp-1190156,18,4,Ba-Ga-Gd-Se,1.276,triclinic,2,-1
22559,mp-1190498,23,5,O-P-Pb-Te-Zn,3.3626,trigonal,150,32
22560,mp-1190527,21,5,Dy-O-S-Te-Zn,4.0013,triclinic,2,-1
22561,mp-1190600,22,3,La-O-Sb,2.8144,orthorhombic,63,mmm
22562,mp-1191160,24,3,B-Gd-V,0.0,orthorhombic,55,mmm
22563,mp-1191597,22,3,O-Sb-Sm,2.6519999999999997,orthorhombic,20,222
22564,mp-1192837,30,4,Al-Cl-Sb-Se,1.3950999999999998,triclinic,2,-1
22565,mp-1193134,28,4,Br-Gd-Mo-O,0.0,triclinic,2,-1
22566,mp-1193553,28,4,B-Bi-O-Pb,2.8084000000000002,orthorhombic,64,mmm
22567,mp-1194700,36,3,Li-Se-Sn,1.6925999999999999,orthorhombic,62,mmm
22568,mp-1195143,54,5,Ba-Cu-O-P-Ti,0.0,tetragonal,90,422
22569,mp-1195185,72,4,Al-F-K-Na,7.1897,orthorhombic,62,mmm
22570,mp-1195433,84,4,Ge-K-P-Se,1.3986,orthorhombic,29,mm2
22571,mp-1195486,92,4,Na-O-P-Pd,0.8541999999999998,tetragonal,128,4/mmm
22572,mp-1195574,56,3,Ba-Ga-Se,1.0722000000000003,monoclinic,14,2/m
22573,mp-1196220,92,4,C-H-O-Tb,3.5586,tetragonal,86,4/m
22574,mp-1196816,44,3,F-In-K,4.644500000000001,tetragonal,128,4/mmm
22575,mp-1196911,48,4,Mn-O-Pb-S,4.4264,tetragonal,96,422
22576,mp-1196927,46,3,Ba-Cl-Sm,0.0,trigonal,148,-3
22577,mp-1197050,32,3,S-Y-Zr,1.2299999999999995,orthorhombic,62,mmm
22578,mp-1197561,96,3,B-Br-H,3.3403,monoclinic,14,2/m
22579,mp-1197647,56,4,Cl-Mo-O-Pr,2.6517999999999997,monoclinic,14,2/m
22580,mp-1197756,44,4,B-H-K-Y,6.0463000000000005,orthorhombic,63,mmm
22581,mp-1197798,32,1,H,8.2306,monoclinic,4,2
22582,mp-1197851,34,3,Mo-O-Tb,3.5874,tetragonal,113,-42m
22583,mp-1197989,56,4,H-O-Rb-S,5.525,monoclinic,7,m
22584,mp-1198385,50,3,B-Bi-O,4.086,triclinic,2,-1
22585,mp-1198717,108,3,F-K-Y,6.8924,trigonal,145,3
22586,mp-1198971,50,4,F-Ga-K-Rb,5.7722999999999995,tetragonal,87,4/m
22587,mp-1200391,160,4,B-K-Nb-O,3.5488,orthorhombic,33,mm2
22588,mp-1200555,60,5,H-N-O-P-Yb,0.0,monoclinic,14,2/m
22589,mp-1200673,120,4,H-I-Mg-O,3.8473,monoclinic,14,2/m
22590,mp-1200867,46,3,Al-Cr-La,0.0,cubic,227,m-3m
22591,mp-1200878,48,4,K-O-P-Sb,2.3699,monoclinic,9,m
22592,mp-1200882,72,4,B-Cd-O-Sr,3.5659,orthorhombic,61,mmm
22593,mp-1201098,42,4,B-H-O-Sr,5.197,triclinic,1,1
22594,mp-1201410,124,4,Au-F-Sb-Xe,0.3651,tetragonal,96,422
22595,mp-1201472,32,3,Cs-O-Sb,2.7548,orthorhombic,62,mmm
22596,mp-1201749,88,3,As-O-Sr,3.3500999999999994,tetragonal,76,4
22597,mp-1202308,96,5,H-O-Pr-Rb-S,5.1991000000000005,monoclinic,14,2/m
22598,mp-1202587,40,3,F-Ho-K,6.9262999999999995,monoclinic,8,m
22599,mp-1203921,40,3,B-La-Ni,0.0,orthorhombic,63,mmm
22600,mp-1203991,37,4,K-O-Pd-S,1.6537,triclinic,2,-1
22601,mp-1204133,96,4,Cs-O-Si-Th,4.8178,orthorhombic,29,mm2
22602,mp-1204270,74,5,Ba-Ca-Cu-O-Tl,0.0,tetragonal,139,4/mmm
22603,mp-1204271,208,4,Hf-Pb-S-Tl,1.4949,cubic,205,m-3
22604,mp-1204465,44,4,Fe-O-P-Pb,0.6250999999999998,monoclinic,14,2/m
22605,mp-1204779,80,5,Al-Bi-Br-Cl-Ru,1.3157,monoclinic,14,2/m
22606,mp-1204878,106,3,I-Nb-Se,0.12890000000000024,monoclinic,13,2/m
22607,mp-1205187,46,4,Cl-H-O-Sr,5.3318,triclinic,2,-1
22608,mp-1205288,291,4,H-Mg-O-Si,4.2757,monoclinic,6,m
22609,mp-1205353,10,3,F-K-Mn,2.4091000000000005,orthorhombic,74,mmm
22610,mp-1205425,39,5,Ba-Ca-O-U-Y,2.0349,tetragonal,139,4/mmm
22611,mp-1205468,184,3,Ba-Nb-O,0.31460000000000043,orthorhombic,61,mmm
22612,mp-12103,2,1,N,1.0556999999999999,hexagonal,194,6/mmm
22613,mp-12112,24,2,Cd-P,1.5913999999999997,tetragonal,92,422
22614,mp-12467,16,2,Ca-Sb,0.0,hexagonal,193,6/mmm
22615,mp-12648,19,2,Be-Ti,0.0,trigonal,166,-3m
22616,mp-12798,4,2,Ni-Pt,0.0,cubic,221,m-3m
22617,mp-12843,16,3,Cu-S-Y,1.7908,orthorhombic,19,222
22618,mp-13056,10,4,Ba-La-O-Ta,3.6566,trigonal,148,-3
22619,mp-13268,12,3,B-Co-Gd,0.0,hexagonal,191,6/mmm
22620,mp-13542,12,3,Ge-Te-Zr,0.42130000000000045,orthorhombic,36,mm2
22621,mp-13664,22,3,O-Sr-Ta,2.9294000000000002,orthorhombic,36,mm2
22622,mp-13810,104,5,Na-O-Si-Ti-Zn,3.0107,orthorhombic,61,mmm
22623,mp-13994,20,3,Ni-S-Ti,0.0,trigonal,163,-3m
22624,mp-14024,8,2,O-Zr,0.0,trigonal,167,-3m
22625,mp-1425,6,2,Cr-Ti,0.0,cubic,227,m-3m
22626,mp-1434,3,2,Mo-S,1.5775999999999994,trigonal,160,3m
22627,mp-1469,28,2,P-S,2.8851,orthorhombic,62,mmm
22628,mp-14790,7,3,As-Ge-Te,0.7328000000000001,trigonal,166,-3m
22629,mp-15387,51,3,Ba-Cu-F,0.37229999999999996,triclinic,2,-1
22630,mp-154,8,1,N,7.4649,cubic,198,23
22631,mp-15549,20,4,Al-F-K-Li,7.2704,trigonal,166,-3m
22632,mp-1557,24,2,Au-Mg,0.0,trigonal,165,-3m
22633,mp-15951,9,2,Be-F,8.319600000000001,trigonal,152,32
22634,mp-16185,76,4,Ag-Mn-O-P,2.4581,monoclinic,11,2/m
22635,mp-1634,6,2,Mo-Se,1.4176000000000002,hexagonal,194,6/mmm
22636,mp-16523,16,2,Al-Pd,0.0,orthorhombic,55,mmm
